_time,EC,Humidity_percent,PH,Temperature_C,WaterTemp_C
2023-11-16 18:47:48.445000+00:00,0.03,50,7.6,23.5,21.87
2023-11-16 18:52:59.524000+00:00,0.06,48.1,7.61,23.9,21.94
2023-11-16 18:58:07.767000+00:00,0.06,47.8,7.62,23.8,21.87
2023-11-16 19:03:16.179000+00:00,0.09,47.5,7.61,23.8,21.94
2023-11-16 19:08:25.083000+00:00,0.06,47.9,7.61,24.1,21.94
2023-11-16 19:13:35.490000+00:00,0.06,46.8,7.61,24.1,21.87
2023-11-16 19:18:43.221000+00:00,0.06,46.1,7.61,24.3,21.94
2023-11-16 19:23:51.693000+00:00,0.06,46.6,7.61,24.3,21.94
2023-11-16 19:28:59.498000+00:00,0.06,46.1,7.61,24.3,21.94
2023-11-16 19:34:10.632000+00:00,0.06,45.7,7.61,24.3,21.87
2023-11-16 19:39:18.729000+00:00,0.03,46,7.63,24.4,21.94
2023-11-16 19:44:27.926000+00:00,0.06,45.9,7.62,24.3,21.94
2023-11-16 19:49:36.543000+00:00,0.03,45.9,7.62,24.3,21.94
2023-11-16 19:54:50.014000+00:00,0.09,45.7,7.62,24.4,22
2023-11-16 19:59:58.485000+00:00,0.06,46.2,7.62,24.2,22
2023-11-16 20:05:06.972000+00:00,0.09,45.9,7.62,24.3,22
2023-11-16 20:10:16.736000+00:00,0.06,46.5,7.62,24.1,21.94
2023-11-16 20:15:27.773000+00:00,0.06,47.3,7.62,24.2,22
2023-11-16 20:20:36.110000+00:00,0.09,46.7,7.62,24.1,22
2023-11-16 20:25:43.464000+00:00,0.09,47.3,7.62,23.9,22.06
2023-11-16 20:30:51.657000+00:00,0.09,47,7.62,23.9,22
2023-11-16 20:36:04.560000+00:00,0.13,47.4,7.62,23.9,22
2023-11-16 20:41:12.843000+00:00,0.13,47.2,7.62,23.9,22.06
2023-11-16 20:46:21.784000+00:00,0.09,47.1,7.62,24,22
2023-11-16 20:51:29.904000+00:00,0.13,47.6,7.61,23.8,22.06
2023-11-16 20:56:42.567000+00:00,0.16,47.9,7.62,23.8,22
2023-11-16 21:01:51.055000+00:00,0.09,47.8,7.62,23.8,21.94
2023-11-16 21:06:59.508000+00:00,0.13,49,7.62,23.8,22
2023-11-16 21:12:07.775000+00:00,0.13,47.8,7.62,23.7,22
2023-11-16 21:17:20.667000+00:00,0.09,48.2,7.61,23.7,22.06
2023-11-16 21:22:28.775000+00:00,0.09,48.3,7.62,23.9,22
2023-11-16 21:27:36.426000+00:00,0.09,47.8,7.62,23.8,22.06
2023-11-16 21:32:44.881000+00:00,0.09,48.3,7.62,23.8,22
2023-11-16 21:37:54.058000+00:00,0.09,47.8,7.62,23.8,22.12
2023-11-16 21:43:02.297000+00:00,0.09,48.3,7.62,23.7,22
2023-11-16 21:48:10.566000+00:00,0.13,48.2,7.61,23.7,22.06
2023-11-16 21:53:21.688000+00:00,0.13,48.4,7.62,23.8,22.06
2023-11-16 21:58:31.231000+00:00,0.13,48.1,7.61,23.7,22.06
2023-11-16 22:03:39.889000+00:00,0.09,48.9,7.62,23.7,22.06
2023-11-16 22:08:49.778000+00:00,0.09,48.7,7.62,23.7,22.06
2023-11-16 22:13:57.454000+00:00,0.13,48.6,7.62,23.7,22
2023-11-16 22:19:05.009000+00:00,0.16,48.7,7.63,23.8,22.06
2023-11-16 22:24:12.497000+00:00,0.06,48.5,7.62,23.6,22.06
2023-11-16 22:29:23.094000+00:00,0.06,49.3,7.63,23.7,22.06
2023-11-16 22:34:30.493000+00:00,0.09,49,7.62,23.6,22.06
2023-11-16 22:39:37.931000+00:00,0.09,48.8,7.62,23.7,22.06
2023-11-16 22:44:46.178000+00:00,0.16,48.6,7.62,23.6,22.12
2023-11-16 22:49:55.339000+00:00,0.09,49,7.62,23.8,22.12
2023-11-16 22:55:02.314000+00:00,0.16,48.7,7.62,23.6,22.06
2023-11-16 23:00:09.553000+00:00,0.09,49,7.62,23.6,22.06
2023-11-16 23:05:16.646000+00:00,0.09,48.9,7.63,23.7,22.06
2023-11-16 23:10:25.726000+00:00,0.09,49.1,7.62,23.7,22.12
2023-11-16 23:15:33.229000+00:00,0.13,49,7.63,23.7,22.06
2023-11-16 23:20:40.882000+00:00,0.09,48.8,7.62,23.8,22.12
2023-11-16 23:25:47.665000+00:00,0.09,48.9,7.62,23.7,22.12
2023-11-16 23:30:57.308000+00:00,0.09,49.1,7.62,23.5,22.12
2023-11-16 23:36:04.716000+00:00,0.06,49.3,7.62,23.6,22.12
2023-11-16 23:41:12.135000+00:00,0.09,48.9,7.62,23.6,22.12
2023-11-16 23:46:19.526000+00:00,0.13,48.9,7.62,23.7,22.12
2023-11-16 23:51:30.329000+00:00,0.06,49.2,7.63,23.5,22.12
2023-11-16 23:56:37.847000+00:00,0.13,49.5,7.62,23.7,22.12
2023-11-17 00:01:45.530000+00:00,0.09,49.3,7.63,23.6,22.19
2023-11-17 00:06:53.492000+00:00,0.09,49.6,7.63,23.6,22.25
2023-11-17 00:12:02.261000+00:00,0.13,49.3,7.63,23.7,22.12
2023-11-17 00:17:09.949000+00:00,0.09,48.8,7.62,23.8,22.12
2023-11-17 00:22:18.543000+00:00,0.09,49,7.62,23.7,22.12
2023-11-17 00:27:26+00:00,0.06,49.5,7.62,23.7,22.19
2023-11-17 00:32:33.266000+00:00,0.13,49.8,7.66,23.6,22.19
2023-11-17 00:37:45.202000+00:00,0.13,49.7,7.64,23.7,22.19
2023-11-17 00:42:52.533000+00:00,0.09,49.3,7.62,23.7,22.19
2023-11-17 00:48:00.162000+00:00,0.09,49.7,7.61,23.6,22.19
2023-11-17 00:53:07.938000+00:00,0.09,49.9,7.61,23.5,22.25
2023-11-17 00:58:20.287000+00:00,0.16,49.6,7.61,23.6,22.19
2023-11-17 01:03:27.740000+00:00,0.13,49.6,7.61,23.6,22.19
2023-11-17 01:08:35.478000+00:00,0.13,49.7,7.61,23.6,22.25
2023-11-17 01:13:43.131000+00:00,0.09,49.9,7.61,23.6,22.19
2023-11-17 01:18:53.918000+00:00,0.13,48.9,7.61,23.8,22.19
2023-11-17 01:24:01.780000+00:00,0.09,49.1,7.6,23.8,22.25
2023-11-17 01:29:08.818000+00:00,0.13,49.1,7.6,23.6,22.25
2023-11-17 01:34:18.043000+00:00,0.09,49.4,7.6,23.6,22.25
2023-11-17 01:39:26.578000+00:00,0.13,49.3,7.6,23.6,22.25
2023-11-17 01:44:33.989000+00:00,0.13,49.2,7.6,23.7,22.25
2023-11-17 01:49:42.095000+00:00,0.09,49.6,7.6,23.6,22.25
2023-11-17 01:54:51.904000+00:00,0.13,49.7,7.6,23.6,22.25
2023-11-17 01:59:59.630000+00:00,0.13,49.7,7.61,23.5,22.25
2023-11-17 02:05:07.105000+00:00,0.13,49.7,7.6,23.6,22.25
2023-11-17 02:10:14.826000+00:00,0.13,49.5,7.6,23.7,22.25
2023-11-17 02:15:25.743000+00:00,0.09,49.2,7.6,23.7,22.31
2023-11-17 02:20:32.551000+00:00,0.09,49,7.61,23.7,22.25
2023-11-17 02:25:40.067000+00:00,0.13,49.5,7.6,23.7,22.25
2023-11-17 02:30:47.192000+00:00,0.09,49.2,7.61,23.7,22.31
2023-11-17 02:35:56.474000+00:00,0.13,49.7,7.6,23.9,22.31
2023-11-17 02:41:03.948000+00:00,0.13,49.2,7.6,23.7,22.25
2023-11-17 02:46:11.739000+00:00,0.09,49.8,7.6,23.7,22.31
2023-11-17 02:51:19.546000+00:00,0.06,49.4,7.6,23.6,22.25
2023-11-17 02:56:30.262000+00:00,0.09,49.7,7.6,23.6,22.25
2023-11-17 03:01:38.437000+00:00,0.13,50,7.6,23.7,22.25
2023-11-17 03:06:45.400000+00:00,0.13,49.3,7.6,23.7,22.37
2023-11-17 03:11:52.292000+00:00,0.16,49.5,7.6,23.7,22.25
2023-11-17 03:17:01.646000+00:00,0.13,49.4,7.59,23.5,22.31
2023-11-17 03:22:09.355000+00:00,0.13,49.6,7.6,23.6,22.31
2023-11-17 03:27:16.367000+00:00,0.06,49.6,7.6,23.7,22.31
2023-11-17 03:32:24.710000+00:00,0.06,49.7,7.61,23.6,22.37
2023-11-17 03:37:34.626000+00:00,0.09,50,7.6,23.6,22.31
2023-11-17 03:42:42.368000+00:00,0.09,49.6,7.6,23.7,22.37
2023-11-17 03:47:49.965000+00:00,0.09,50,7.6,23.5,22.25
2023-11-17 03:52:57.550000+00:00,0.09,49.6,7.61,23.6,22.31
2023-11-17 03:58:07.613000+00:00,0.06,49.7,7.6,23.7,22.31
2023-11-17 04:03:15.334000+00:00,0.09,49.5,7.6,23.6,22.31
2023-11-17 04:08:23.543000+00:00,0.09,49.5,7.6,23.7,22.31
2023-11-17 04:13:31.099000+00:00,0.09,49.7,7.6,23.8,22.37
2023-11-17 04:18:41.181000+00:00,0.19,49.2,7.6,23.6,22.37
2023-11-17 04:23:48.213000+00:00,0.09,49.5,7.6,23.6,22.31
2023-11-17 04:28:55.308000+00:00,0.09,49.5,7.6,23.7,22.44
2023-11-17 04:34:02.944000+00:00,0.09,49.5,7.6,23.6,22.37
2023-11-17 04:39:12.863000+00:00,0.09,50.1,7.6,23.6,22.37
2023-11-17 04:44:20.156000+00:00,0.09,49.6,7.6,23.5,22.31
2023-11-17 04:49:28.745000+00:00,0.09,49.6,7.59,23.9,22.31
2023-11-17 04:54:36.418000+00:00,0.13,49.3,7.6,23.7,22.37
2023-11-17 04:59:45.586000+00:00,0.06,49.7,7.59,23.8,22.31
2023-11-17 05:04:52.890000+00:00,0.13,49.3,7.6,23.7,22.37
2023-11-17 05:09:59.937000+00:00,0.13,50.1,7.6,23.7,22.37
2023-11-17 05:15:07.331000+00:00,0.06,49.7,7.6,23.6,22.37
2023-11-17 05:20:18.367000+00:00,0.13,50.3,7.6,23.7,22.31
2023-11-17 05:25:27.633000+00:00,0.09,50.2,7.6,23.5,22.37
2023-11-17 05:30:35.299000+00:00,0.09,50,7.6,23.8,22.37
2023-11-17 05:35:43.206000+00:00,0.09,50.7,7.6,23.5,22.31
2023-11-17 05:40:53.501000+00:00,0.09,50.3,7.6,23.7,22.37
2023-11-17 05:46:01.223000+00:00,0.13,50.4,7.6,23.8,22.44
2023-11-17 05:51:08.697000+00:00,0.13,50.1,7.6,23.6,22.37
2023-11-17 05:56:15.905000+00:00,0.09,50.6,7.6,23.7,22.44
2023-11-17 06:01:24.920000+00:00,0.09,50,7.6,23.8,22.44
2023-11-17 06:06:32.247000+00:00,0.06,49.8,7.6,23.8,22.37
2023-11-17 06:11:39.294000+00:00,0.13,50.1,7.6,23.9,22.5
2023-11-17 06:16:46.920000+00:00,0.13,50,7.59,23.6,22.37
2023-11-17 06:21:57.033000+00:00,0.06,50.6,7.6,23.8,22.37
2023-11-17 06:27:04.672000+00:00,0.09,50.3,7.6,23.7,22.44
2023-11-17 06:32:12.332000+00:00,0.13,50.3,7.59,23.6,22.37
2023-11-17 06:37:19.720000+00:00,0.03,50.1,7.59,23.6,22.37
2023-11-17 06:42:29.955000+00:00,0.03,51,7.64,23.5,22.37
2023-11-17 06:47:38.087000+00:00,0.03,51.3,7.62,23.2,22.44
2023-11-17 06:52:46.439000+00:00,0.03,51.7,7.61,23.3,22.44
2023-11-17 06:57:54.070000+00:00,0.06,51.3,7.59,23.3,22.44
2023-11-17 07:03:03.377000+00:00,0.03,51.4,7.6,23.2,22.44
2023-11-17 07:08:15.752000+00:00,0.03,51.3,7.6,23.2,22.44
2023-11-17 07:13:23.275000+00:00,0.03,51.3,7.6,23.3,22.37
2023-11-17 07:18:31.476000+00:00,0.06,50.9,7.61,23.3,22.5
2023-11-17 07:23:48.176000+00:00,0.03,51.2,7.6,23.3,22.44
2023-11-17 07:28:56.247000+00:00,0.03,51.3,7.6,23.2,22.44
2023-11-17 07:34:03.868000+00:00,0.03,51.4,7.6,23.2,22.5
2023-11-17 07:39:11.982000+00:00,0.03,51.1,7.6,23.2,22.37
2023-11-17 07:44:23.457000+00:00,0.06,51.4,7.6,23.3,22.5
2023-11-17 07:49:31.189000+00:00,0.03,51.4,7.6,23.3,22.44
2023-11-17 07:54:37.855000+00:00,0.03,51.1,7.6,23,22.37
2023-11-17 07:59:50.255000+00:00,0.03,51.6,7.6,23.1,22.44
2023-11-17 08:04:57.620000+00:00,0.03,51.1,7.6,23.1,22.44
2023-11-17 08:10:05.097000+00:00,0.03,51.5,7.6,23.2,22.44
2023-11-17 08:15:16.152000+00:00,0.06,51.5,7.6,23.2,22.44
2023-11-17 08:20:23.903000+00:00,0.06,51.3,7.59,23,22.37
2023-11-17 08:25:31.430000+00:00,0.03,51.8,7.6,23.1,22.5
2023-11-17 08:30:39.065000+00:00,0.03,51.3,7.6,23.2,22.44
2023-11-17 08:35:51.813000+00:00,0.03,51.6,7.6,23,22.44
2023-11-17 08:40:59.095000+00:00,0.03,51.7,7.6,23.1,22.44
2023-11-17 08:46:06.923000+00:00,0.03,51.4,7.6,23.1,22.44
2023-11-17 08:51:19.837000+00:00,0.03,51.5,7.6,23.1,22.44
2023-11-17 08:56:27.093000+00:00,0.03,51.1,7.6,23,22.5
2023-11-17 09:01:34.773000+00:00,0.03,51.7,7.6,23,22.44
2023-11-17 09:06:44.366000+00:00,0.03,51.6,7.6,23.1,22.44
2023-11-17 09:11:52.242000+00:00,0.06,51.5,7.6,22.9,22.44
2023-11-17 09:16:59.685000+00:00,0.03,51.7,7.6,23.1,22.44
2023-11-17 09:22:06.847000+00:00,0.03,51.7,7.6,23.1,22.31
2023-11-17 09:27:19.786000+00:00,0.03,52.2,7.6,22.8,22.37
2023-11-17 09:32:27.629000+00:00,0.03,51.9,7.6,23,22.37
2023-11-17 09:37:35.689000+00:00,0.03,51.3,7.6,23,22.37
2023-11-17 09:42:45.036000+00:00,0.03,52,7.6,23.1,22.44
2023-11-17 09:47:52.467000+00:00,0.03,51.6,7.6,23.1,22.37
2023-11-17 09:53:00.013000+00:00,0.03,51.4,7.6,22.9,22.37
2023-11-17 09:58:07.534000+00:00,0.03,51.6,7.6,23.1,22.31
2023-11-17 10:03:20.192000+00:00,0.03,51.2,7.6,23,22.37
2023-11-17 10:08:27.863000+00:00,0.03,51.5,7.6,23,22.37
2023-11-17 10:13:35.735000+00:00,0.03,51,7.6,23.1,22.37
2023-11-17 10:18:45.751000+00:00,0.03,51.1,7.6,22.9,22.44
2023-11-17 10:23:52.828000+00:00,0,51.3,7.6,23,22.31
2023-11-17 10:29:00.569000+00:00,0.06,50.9,7.6,23,22.37
2023-11-17 10:34:08.263000+00:00,0,51.1,7.6,23.1,22.37
2023-11-17 10:39:19.526000+00:00,0.03,50.8,7.6,23.1,22.37
2023-11-17 10:44:26.799000+00:00,0.03,51.2,7.61,23,22.37
2023-11-17 10:49:35.018000+00:00,0.03,51.4,7.6,23.1,22.37
2023-11-17 10:54:46.966000+00:00,0.03,50.7,7.6,23,22.37
2023-11-17 10:59:54.712000+00:00,0.06,51.5,7.6,22.9,22.37
2023-11-17 11:05:02.817000+00:00,0.03,51.1,7.6,23,22.37
2023-11-17 11:10:11.382000+00:00,0.03,51.1,7.61,22.8,22.31
2023-11-17 11:15:23.492000+00:00,0.03,51.4,7.61,23,22.37
2023-11-17 11:20:31.203000+00:00,0.03,51,7.6,23,22.31
2023-11-17 11:25:39.586000+00:00,0.03,51.1,7.61,23,22.37
2023-11-17 11:30:49.976000+00:00,0,50.8,7.61,23.1,22.31
2023-11-17 11:35:57.957000+00:00,0.06,51,7.61,23,22.37
2023-11-17 11:41:06.245000+00:00,0.03,51,7.6,23,22.37
2023-11-17 11:46:14.076000+00:00,0.06,50.7,7.6,23.1,22.31
2023-11-17 11:51:28.197000+00:00,0.03,51,7.61,23,22.37
2023-11-17 11:56:35.537000+00:00,0.03,50.8,7.6,23.1,22.37
2023-11-17 12:01:43.556000+00:00,0.03,50.5,7.61,22.9,22.37
2023-11-17 12:06:53.526000+00:00,0.03,51.2,7.61,23,22.31
2023-11-17 12:12:01.187000+00:00,0.03,50.9,7.6,23,22.37
2023-11-17 12:17:08.535000+00:00,0.03,50.8,7.6,22.9,22.37
2023-11-17 12:22:16.622000+00:00,0.03,51,7.61,23,22.37
2023-11-17 12:27:24.456000+00:00,0.03,50.8,7.61,22.9,22.37
2023-11-17 12:32:33.076000+00:00,0.03,51.5,7.61,22.9,22.37
2023-11-17 12:37:44.638000+00:00,0.03,51.1,7.61,23,22.31
2023-11-17 12:42:56.968000+00:00,0.03,50.8,7.62,22.9,22.37
2023-11-17 12:48:05.049000+00:00,0.03,51.3,7.61,23,22.31
2023-11-17 12:53:12.649000+00:00,0.03,50.9,7.64,23,22.25
2023-11-17 12:58:24.476000+00:00,0.03,51.1,7.61,23,22.19
2023-11-17 13:03:31.935000+00:00,0.03,51.2,7.6,23,22.25
2023-11-17 13:08:39.739000+00:00,0,51,7.59,22.9,22.25
2023-11-17 13:13:49.464000+00:00,0.03,51.4,7.6,23.1,22.25
2023-11-17 13:18:56.700000+00:00,0.03,50.8,7.6,22.9,22.19
2023-11-17 13:24:04.842000+00:00,0.03,51.1,7.6,22.9,22.25
2023-11-17 13:29:12.045000+00:00,0.03,51.1,7.6,23,22.25
2023-11-17 13:34:24.230000+00:00,0.03,50.5,7.6,23,22.19
2023-11-17 13:39:31.455000+00:00,0.03,50.7,7.6,23.1,22.19
2023-11-17 13:44:39.288000+00:00,0,50.6,7.59,23,22.25
2023-11-17 13:49:49.361000+00:00,0.03,50.9,7.6,23,22.25
2023-11-17 13:54:57.118000+00:00,0.03,50.6,7.59,23.1,22.19
2023-11-17 14:00:18.406000+00:00,0.03,50.2,7.6,23,22.31
2023-11-17 14:05:27.933000+00:00,0,50.5,7.6,23.1,22.25
2023-11-17 14:10:45.212000+00:00,0.03,50.6,7.59,23.1,22.25
2023-11-17 14:15:52.896000+00:00,0.06,50.5,7.6,23,22.25
2023-11-17 14:21:01.384000+00:00,0.03,50.5,7.61,22.9,22.25
2023-11-17 14:26:12.274000+00:00,0.03,50.8,7.6,23,22.19
2023-11-17 14:31:19.852000+00:00,0.03,50.6,7.6,23.1,22.31
2023-11-17 14:36:27.723000+00:00,0.06,50.6,7.6,22.9,22.19
2023-11-17 14:41:35.737000+00:00,0.03,50.5,7.59,23,22.19
2023-11-17 14:46:42.718000+00:00,0.06,50.2,7.59,23,22.25
2023-11-17 14:51:55.076000+00:00,0.03,50.9,7.6,23,22.19
2023-11-17 14:57:02.905000+00:00,0.03,50.6,7.6,23.1,22.31
2023-11-17 15:02:10.530000+00:00,0.03,50.2,7.6,23.1,22.19
2023-11-17 15:07:21.286000+00:00,0.03,50.6,7.6,23.1,22.25
2023-11-17 15:12:29.655000+00:00,0.03,50.3,7.6,23.1,22.19
2023-11-17 15:17:37.306000+00:00,0.03,50.1,7.6,23,22.19
2023-11-17 15:22:47.680000+00:00,0.06,50.9,7.6,23,22.19
2023-11-17 15:27:55.454000+00:00,0.03,50.3,7.6,23.1,22.25
2023-11-17 15:33:02.509000+00:00,0.03,50.1,7.6,23,22.19
2023-11-17 15:38:10.251000+00:00,0,50.1,7.6,23,22.25
2023-11-17 15:43:18.184000+00:00,0.03,50.4,7.6,23.1,22.25
2023-11-17 15:48:29.323000+00:00,0.03,50.7,7.6,23.1,22.25
2023-11-17 15:53:37.384000+00:00,0.03,50.5,7.6,23.1,22.25
2023-11-17 15:58:45.800000+00:00,0.03,50,7.6,23.1,22.19
2023-11-17 16:03:57.829000+00:00,0.06,50.6,7.6,23.1,22.19
2023-11-17 16:09:05.836000+00:00,0.03,50.4,7.6,23.1,22.25
2023-11-17 16:14:13.387000+00:00,0.03,50.4,7.6,23.1,22.25
2023-11-17 16:19:20.819000+00:00,0,50.1,7.6,23.1,22.19
2023-11-17 16:24:32.928000+00:00,0.03,50.3,7.6,23.1,22.25
2023-11-17 16:29:40.674000+00:00,0,50.2,7.6,23.1,22.19
2023-11-17 16:34:47.472000+00:00,0.03,50.3,7.6,23.1,22.25
2023-11-17 16:39:59.022000+00:00,0.06,50.2,7.6,23.1,22.19
2023-11-17 16:45:06.702000+00:00,0.06,50.3,7.6,23.1,22.25
2023-11-17 16:50:13.519000+00:00,0.03,50.4,7.59,23.1,22.19
2023-11-17 16:55:24.021000+00:00,0.03,50.6,7.6,23.1,22.25
2023-11-17 17:00:32.732000+00:00,0.03,50.4,7.6,23.1,22.19
2023-11-17 17:05:39.723000+00:00,0.03,50.4,7.6,23.1,22.25
2023-11-17 17:10:47.448000+00:00,0.03,50.7,7.6,23.1,22.25
2023-11-17 17:15:59.377000+00:00,0,50.3,7.6,23.1,22.25
2023-11-17 17:21:07.250000+00:00,0.03,50,7.6,23,22.19
2023-11-17 17:26:14.662000+00:00,0.03,50.7,7.6,23.1,22.19
2023-11-17 17:31:23.450000+00:00,0.03,50.8,7.6,23.1,22.19
2023-11-17 17:36:30.752000+00:00,0.03,50,7.61,23.1,22.25
2023-11-17 17:41:38.506000+00:00,0.03,50.5,7.6,23,22.19
2023-11-17 17:46:46.600000+00:00,0.03,50.6,7.6,23.1,22.25
2023-11-17 17:51:57.953000+00:00,0.03,50.1,7.6,23.1,22.19
2023-11-17 17:57:05.034000+00:00,0.03,50.4,7.6,23,22.25
2023-11-17 18:02:13.040000+00:00,0,50.5,7.6,23.1,22.19
2023-11-17 18:07:22.922000+00:00,0.03,50.3,7.6,23.1,22.19
2023-11-17 18:12:30.780000+00:00,0,50.5,7.6,23.1,22.25
2023-11-17 18:17:39.015000+00:00,0.03,50.6,7.6,23.1,22.19
2023-11-17 18:22:46.536000+00:00,0.03,50.5,7.6,23.1,22.25
2023-11-17 18:27:58.626000+00:00,0.03,50.9,7.61,22.9,22.19
2023-11-17 18:33:07.048000+00:00,0.03,50.8,7.6,23,22.25
2023-11-17 18:38:15.072000+00:00,0.03,51,7.6,23.1,22.25
2023-11-17 18:43:27.830000+00:00,0.03,50.7,7.6,23,22.25
2023-11-17 18:48:36.082000+00:00,0.06,50.9,7.6,23,22.31
2023-11-17 18:53:43.729000+00:00,0.03,51,7.6,23.1,22.25
2023-11-17 18:58:54.108000+00:00,0.06,50.6,7.6,23.1,22.19
2023-11-17 19:04:01.169000+00:00,0.06,50.8,7.64,23.3,22.12
2023-11-17 19:09:12.575000+00:00,0.03,50.9,7.61,23.3,22.19
2023-11-17 19:14:20.364000+00:00,0.06,50.5,7.6,23.5,22.12
2023-11-17 19:19:33.116000+00:00,0.09,50.6,7.59,23.3,22.19
2023-11-17 19:24:41.422000+00:00,0.06,50.5,7.59,23.4,22.12
2023-11-17 19:29:49.022000+00:00,0.06,50.4,7.59,23.6,22.12
2023-11-17 19:34:57.014000+00:00,0.06,50.8,7.6,23.6,22.19
2023-11-17 19:40:09.753000+00:00,0.09,50.2,7.6,23.7,22.19
2023-11-17 19:45:17.370000+00:00,0.09,49.6,7.59,23.9,22.19
2023-11-17 19:50:25.107000+00:00,0.06,49.5,7.59,23.9,22.19
2023-11-17 19:55:33.255000+00:00,0.09,49.5,7.59,23.9,22.19
2023-11-17 20:00:44.607000+00:00,0.09,49.4,7.59,24,22.19
2023-11-17 20:05:52.195000+00:00,0.06,49.3,7.59,24,22.19
2023-11-17 20:11:00.254000+00:00,0.13,49.3,7.59,24,22.19
2023-11-17 20:16:07.576000+00:00,0.13,49.9,7.59,23.8,22.19
2023-11-17 20:21:19.387000+00:00,0.09,50,7.59,23.9,22.25
2023-11-17 20:26:28.249000+00:00,0.09,49.5,7.59,23.9,22.25
2023-11-17 20:31:36.007000+00:00,0.13,49.4,7.59,24,22.25
2023-11-17 20:36:42.971000+00:00,0.09,49.8,7.59,24,22.25
2023-11-17 20:41:55.100000+00:00,0.09,49.9,7.59,23.9,22.25
2023-11-17 20:47:02.198000+00:00,0.13,49.5,7.59,24,22.25
2023-11-17 20:52:09.831000+00:00,0.13,49.5,7.59,24,22.19
2023-11-17 20:57:16.409000+00:00,0.09,50.3,7.6,24,22.25
2023-11-17 21:02:29.316000+00:00,0.13,49.6,7.59,24.1,22.25
2023-11-17 21:07:36.369000+00:00,0.09,49.5,7.59,24.1,22.25
2023-11-17 21:12:43.982000+00:00,0.09,49.6,7.59,24,22.25
2023-11-17 21:17:51.177000+00:00,0.09,50,7.6,23.9,22.25
2023-11-17 21:23:02.399000+00:00,0.13,50.2,7.59,24,22.31
2023-11-17 21:28:10.871000+00:00,0.09,49.9,7.6,23.9,22.25
2023-11-17 21:33:18.358000+00:00,0.06,49.8,7.59,24,22.25
2023-11-17 21:38:25.103000+00:00,0.06,49.8,7.59,24,22.31
2023-11-17 21:43:38.007000+00:00,0.09,49.9,7.59,24.1,22.25
2023-11-17 21:48:45.568000+00:00,0.09,50.5,7.59,24,22.25
2023-11-17 21:53:53.260000+00:00,0.13,50.1,7.59,24.1,22.31
2023-11-17 21:59:01.047000+00:00,0.09,50.1,7.59,24.1,22.25
2023-11-17 22:04:13.372000+00:00,0.13,50.2,7.59,24.1,22.25
2023-11-17 22:09:20.918000+00:00,0.06,50.8,7.6,24,22.31
2023-11-17 22:14:28.577000+00:00,0.09,50.2,7.59,24,22.37
2023-11-17 22:19:35.592000+00:00,0.13,50,7.59,24.1,22.31
2023-11-17 22:24:47.605000+00:00,0.13,50.3,7.59,24.1,22.31
2023-11-17 22:29:56.272000+00:00,0.09,50.2,7.6,24.1,22.31
2023-11-17 22:35:04.367000+00:00,0.09,50.1,7.59,24.1,22.31
2023-11-17 22:40:11.056000+00:00,0.13,50.2,7.59,24.2,22.37
2023-11-17 22:45:22.996000+00:00,0.09,49.9,7.59,24.2,22.37
2023-11-17 22:50:30.088000+00:00,0.09,50.6,7.6,24.1,22.37
2023-11-17 22:55:37.926000+00:00,0.13,50.3,7.59,24.1,22.37
2023-11-17 23:00:46.018000+00:00,0.09,50.2,7.58,24.2,22.37
2023-11-17 23:05:58.455000+00:00,0.13,50.3,7.58,24.2,22.37
2023-11-17 23:11:05.857000+00:00,0.13,50.4,7.58,24.1,22.44
2023-11-17 23:16:13.836000+00:00,0.13,50.2,7.59,24.2,22.37
2023-11-17 23:21:21.131000+00:00,0.09,50.5,7.59,24.2,22.44
2023-11-17 23:26:33.701000+00:00,0.13,52.1,7.58,23.8,22.44
2023-11-17 23:31:41.415000+00:00,0.06,51.5,7.59,23.9,22.37
2023-11-17 23:36:49.352000+00:00,0.13,51.8,7.59,23.8,22.37
2023-11-17 23:41:58.327000+00:00,0.09,52.1,7.59,23.6,22.37
2023-11-17 23:47:10.790000+00:00,0.06,51,7.59,23.9,22.37
2023-11-17 23:52:18.711000+00:00,0.13,50.9,7.59,24,22.37
2023-11-17 23:57:25.797000+00:00,0.09,50.7,7.58,24,22.44
2023-11-18 00:02:32.936000+00:00,0.09,50.6,7.58,24.1,22.44
2023-11-18 00:07:45.066000+00:00,0.09,52,7.58,23.4,22.44
2023-11-18 00:12:52.434000+00:00,0.09,52.3,7.58,23.3,22.37
2023-11-18 00:18:01.024000+00:00,0.09,52,7.58,23.6,22.37
2023-11-18 00:23:07.946000+00:00,0.13,50.6,7.58,23.7,22.44
2023-11-18 00:28:19.936000+00:00,0.06,50.7,7.59,23.9,22.37
2023-11-18 00:33:27.507000+00:00,0.13,50,7.59,23.9,22.44
2023-11-18 00:38:35.336000+00:00,0.09,50.3,7.6,23.9,22.44
2023-11-18 00:43:42.527000+00:00,0.13,49.8,7.59,23.9,22.37
2023-11-18 00:48:55.752000+00:00,0.06,49.4,7.59,24.1,22.37
2023-11-18 00:54:02.995000+00:00,0.09,49.5,7.59,24.1,22.5
2023-11-18 00:59:09.900000+00:00,0.09,50,7.59,24.1,22.37
2023-11-18 01:04:16.872000+00:00,0.06,49.6,7.59,24.1,22.5
2023-11-18 01:09:28.320000+00:00,0.09,50.1,7.6,23.8,22.44
